date,store_id,sku_id,prediction,model,family
2024-01-05,STORE0001,SKU0039,14.536319732666016,transformer,dl
2024-01-06,STORE0001,SKU0039,16.174701690673828,transformer,dl
2024-01-07,STORE0001,SKU0039,16.532726287841797,transformer,dl
2024-01-08,STORE0001,SKU0039,14.139583587646484,transformer,dl
2024-01-09,STORE0001,SKU0039,13.843914031982422,transformer,dl
2024-01-10,STORE0001,SKU0039,13.781639099121094,transformer,dl
2024-01-11,STORE0001,SKU0039,14.032039642333984,transformer,dl
2024-01-12,STORE0001,SKU0039,14.385284423828125,transformer,dl
2024-01-13,STORE0001,SKU0039,15.94144058227539,transformer,dl
2024-01-14,STORE0001,SKU0039,16.050067901611328,transformer,dl
2024-01-01,STORE0001,SKU0040,19.889896392822266,transformer,dl
2024-01-02,STORE0001,SKU0040,19.644229888916016,transformer,dl
2024-01-03,STORE0001,SKU0040,19.227588653564453,transformer,dl
2024-01-04,STORE0001,SKU0040,19.081138610839844,transformer,dl
2024-01-05,STORE0001,SKU0040,19.310550689697266,transformer,dl
2024-01-06,STORE0001,SKU0040,22.42670440673828,transformer,dl
2024-01-07,STORE0001,SKU0040,22.508438110351562,transformer,dl
2024-01-08,STORE0001,SKU0040,19.464656829833984,transformer,dl
2024-01-09,STORE0001,SKU0040,19.121936798095703,transformer,dl
2024-01-10,STORE0001,SKU0040,18.941940307617188,transformer,dl
2024-01-11,STORE0001,SKU0040,18.96997833251953,transformer,dl
2024-01-12,STORE0001,SKU0040,19.18514633178711,transformer,dl
2024-01-13,STORE0001,SKU0040,22.047191619873047,transformer,dl
2024-01-14,STORE0001,SKU0040,21.975372314453125,transformer,dl
2024-01-01,STORE0001,SKU0041,74.44306945800781,transformer,dl
2024-01-02,STORE0001,SKU0041,74.5541763305664,transformer,dl
2024-01-03,STORE0001,SKU0041,74.63534545898438,transformer,dl
2024-01-04,STORE0001,SKU0041,74.88967895507812,transformer,dl
2024-01-05,STORE0001,SKU0041,75.04196166992188,transformer,dl
2024-01-06,STORE0001,SKU0041,90.51112365722656,transformer,dl
2024-01-07,STORE0001,SKU0041,89.9805679321289,transformer,dl
2024-01-08,STORE0001,SKU0041,74.72212219238281,transformer,dl
2024-01-09,STORE0001,SKU0041,73.93268585205078,transformer,dl
2024-01-10,STORE0001,SKU0041,74.08049774169922,transformer,dl
2024-01-11,STORE0001,SKU0041,74.85697937011719,transformer,dl
2024-01-12,STORE0001,SKU0041,75.27592468261719,transformer,dl
2024-01-13,STORE0001,SKU0041,89.7598876953125,transformer,dl
2024-01-14,STORE0001,SKU0041,89.00704956054688,transformer,dl
2024-01-01,STORE0001,SKU0042,12.1380615234375,transformer,dl
2024-01-02,STORE0001,SKU0042,11.864097595214844,transformer,dl
2024-01-03,STORE0001,SKU0042,11.528690338134766,transformer,dl
2024-01-04,STORE0001,SKU0042,11.52280044555664,transformer,dl
2024-01-05,STORE0001,SKU0042,11.841476440429688,transformer,dl
2024-01-06,STORE0001,SKU0042,13.255496978759766,transformer,dl
2024-01-07,STORE0001,SKU0042,13.355209350585938,transformer,dl
2024-01-08,STORE0001,SKU0042,11.510875701904297,transformer,dl
2024-01-09,STORE0001,SKU0042,11.154838562011719,transformer,dl
2024-01-10,STORE0001,SKU0042,11.063091278076172,transformer,dl
2024-01-11,STORE0001,SKU0042,11.229618072509766,transformer,dl
2024-01-12,STORE0001,SKU0042,11.56716537475586,transformer,dl
2024-01-13,STORE0001,SKU0042,12.961883544921875,transformer,dl
2024-01-14,STORE0001,SKU0042,12.891674041748047,transformer,dl
2024-01-01,STORE0001,SKU0043,40.57296371459961,transformer,dl
2024-01-02,STORE0001,SKU0043,40.41169357299805,transformer,dl
2024-01-03,STORE0001,SKU0043,40.13128662109375,transformer,dl
2024-01-04,STORE0001,SKU0043,39.974937438964844,transformer,dl
2024-01-05,STORE0001,SKU0043,40.321842193603516,transformer,dl
2024-01-06,STORE0001,SKU0043,47.214595794677734,transformer,dl
2024-01-07,STORE0001,SKU0043,47.53839111328125,transformer,dl
2024-01-08,STORE0001,SKU0043,40.355010986328125,transformer,dl
2024-01-09,STORE0001,SKU0043,39.91789627075195,transformer,dl
2024-01-10,STORE0001,SKU0043,39.73451232910156,transformer,dl
2024-01-11,STORE0001,SKU0043,39.8359375,transformer,dl
2024-01-12,STORE0001,SKU0043,40.1741943359375,transformer,dl
2024-01-13,STORE0001,SKU0043,46.37303924560547,transformer,dl
2024-01-14,STORE0001,SKU0043,46.4901123046875,transformer,dl
2024-01-01,STORE0001,SKU0045,57.973548889160156,transformer,dl
2024-01-02,STORE0001,SKU0045,57.81915283203125,transformer,dl
2024-01-03,STORE0001,SKU0045,57.870018005371094,transformer,dl
2024-01-04,STORE0001,SKU0045,57.96977615356445,transformer,dl
2024-01-05,STORE0001,SKU0045,58.35895919799805,transformer,dl
2024-01-06,STORE0001,SKU0045,69.64209747314453,transformer,dl
2024-01-07,STORE0001,SKU0045,70.0617904663086,transformer,dl
2024-01-08,STORE0001,SKU0045,57.882747650146484,transformer,dl
2024-01-09,STORE0001,SKU0045,57.404014587402344,transformer,dl
2024-01-10,STORE0001,SKU0045,57.61228561401367,transformer,dl
2024-01-11,STORE0001,SKU0045,57.968833923339844,transformer,dl
2024-01-12,STORE0001,SKU0045,58.47990417480469,transformer,dl
2024-01-13,STORE0001,SKU0045,69.31974029541016,transformer,dl
2024-01-14,STORE0001,SKU0045,69.13563537597656,transformer,dl
2024-01-01,STORE0001,SKU0046,82.17904663085938,transformer,dl
2024-01-02,STORE0001,SKU0046,81.31918334960938,transformer,dl
2024-01-03,STORE0001,SKU0046,81.25703430175781,transformer,dl
2024-01-04,STORE0001,SKU0046,81.67829132080078,transformer,dl
2024-01-05,STORE0001,SKU0046,82.25325012207031,transformer,dl
2024-01-06,STORE0001,SKU0046,100.13182830810547,transformer,dl
2024-01-07,STORE0001,SKU0046,99.86236572265625,transformer,dl
2024-01-08,STORE0001,SKU0046,81.849365234375,transformer,dl
2024-01-09,STORE0001,SKU0046,80.5715103149414,transformer,dl
2024-01-10,STORE0001,SKU0046,80.4609603881836,transformer,dl
2024-01-11,STORE0001,SKU0046,81.3742904663086,transformer,dl
2024-01-12,STORE0001,SKU0046,82.1047134399414,transformer,dl
2024-01-13,STORE0001,SKU0046,99.40562438964844,transformer,dl
2024-01-14,STORE0001,SKU0046,98.74903869628906,transformer,dl
2024-01-01,STORE0001,SKU0047,67.12969970703125,transformer,dl
2024-01-02,STORE0001,SKU0047,66.6340103149414,transformer,dl
2024-01-03,STORE0001,SKU0047,66.33737182617188,transformer,dl
2024-01-04,STORE0001,SKU0047,66.61211395263672,transformer,dl
2024-01-05,STORE0001,SKU0047,67.05216979980469,transformer,dl
2024-01-06,STORE0001,SKU0047,79.56256103515625,transformer,dl
2024-01-07,STORE0001,SKU0047,79.87003326416016,transformer,dl
2024-01-08,STORE0001,SKU0047,67.06792449951172,transformer,dl
2024-01-09,STORE0001,SKU0047,66.52944946289062,transformer,dl
2024-01-10,STORE0001,SKU0047,66.41812896728516,transformer,dl
2024-01-11,STORE0001,SKU0047,66.83674621582031,transformer,dl
2024-01-12,STORE0001,SKU0047,67.25773620605469,transformer,dl
2024-01-13,STORE0001,SKU0047,79.33744812011719,transformer,dl
2024-01-14,STORE0001,SKU0047,79.45730590820312,transformer,dl
2024-01-01,STORE0001,SKU0048,60.63788604736328,transformer,dl
2024-01-02,STORE0001,SKU0048,60.1611213684082,transformer,dl
2024-01-03,STORE0001,SKU0048,60.22755813598633,transformer,dl
2024-01-04,STORE0001,SKU0048,60.494773864746094,transformer,dl
2024-01-05,STORE0001,SKU0048,60.96775817871094,transformer,dl
2024-01-06,STORE0001,SKU0048,71.93063354492188,transformer,dl
2024-01-07,STORE0001,SKU0048,72.20550537109375,transformer,dl
2024-01-08,STORE0001,SKU0048,60.74015808105469,transformer,dl
2024-01-09,STORE0001,SKU0048,60.27173614501953,transformer,dl
2024-01-10,STORE0001,SKU0048,60.39863204956055,transformer,dl
2024-01-11,STORE0001,SKU0048,60.81412887573242,transformer,dl
2024-01-12,STORE0001,SKU0048,61.19049072265625,transformer,dl
2024-01-13,STORE0001,SKU0048,71.48023223876953,transformer,dl
2024-01-14,STORE0001,SKU0048,71.46721649169922,transformer,dl
2024-01-01,STORE0001,SKU0049,51.90123748779297,transformer,dl
2024-01-02,STORE0001,SKU0049,51.44213104248047,transformer,dl
2024-01-03,STORE0001,SKU0049,50.917083740234375,transformer,dl
2024-01-04,STORE0001,SKU0049,50.96269226074219,transformer,dl
2024-01-05,STORE0001,SKU0049,51.603248596191406,transformer,dl
2024-01-06,STORE0001,SKU0049,60.59138870239258,transformer,dl
2024-01-07,STORE0001,SKU0049,60.53437042236328,transformer,dl
2024-01-08,STORE0001,SKU0049,51.948211669921875,transformer,dl
2024-01-09,STORE0001,SKU0049,51.26750946044922,transformer,dl
2024-01-10,STORE0001,SKU0049,50.85962677001953,transformer,dl
2024-01-11,STORE0001,SKU0049,51.06161880493164,transformer,dl
2024-01-12,STORE0001,SKU0049,51.58643341064453,transformer,dl
2024-01-13,STORE0001,SKU0049,60.118507385253906,transformer,dl
2024-01-14,STORE0001,SKU0049,59.81882858276367,transformer,dl
2024-01-01,STORE0001,SKU0050,19.43178939819336,transformer,dl
2024-01-02,STORE0001,SKU0050,19.21468734741211,transformer,dl
2024-01-03,STORE0001,SKU0050,18.738563537597656,transformer,dl
2024-01-04,STORE0001,SKU0050,18.538612365722656,transformer,dl
2024-01-05,STORE0001,SKU0050,18.740550994873047,transformer,dl
2024-01-06,STORE0001,SKU0050,20.796939849853516,transformer,dl
2024-01-07,STORE0001,SKU0050,21.204113006591797,transformer,dl
2024-01-08,STORE0001,SKU0050,18.977222442626953,transformer,dl
2024-01-09,STORE0001,SKU0050,18.630996704101562,transformer,dl
2024-01-10,STORE0001,SKU0050,18.38524627685547,transformer,dl
2024-01-11,STORE0001,SKU0050,18.419055938720703,transformer,dl
2024-01-12,STORE0001,SKU0050,18.596134185791016,transformer,dl
2024-01-13,STORE0001,SKU0050,20.494483947753906,transformer,dl
2024-01-14,STORE0001,SKU0050,20.606365203857422,transformer,dl
2024-01-01,STORE0001,SKU0051,70.92138671875,transformer,dl
2024-01-02,STORE0001,SKU0051,70.09520721435547,transformer,dl
2024-01-03,STORE0001,SKU0051,69.66770935058594,transformer,dl
2024-01-04,STORE0001,SKU0051,69.89763641357422,transformer,dl
2024-01-05,STORE0001,SKU0051,70.62825012207031,transformer,dl
2024-01-06,STORE0001,SKU0051,83.7591552734375,transformer,dl
2024-01-07,STORE0001,SKU0051,83.79985046386719,transformer,dl
2024-01-08,STORE0001,SKU0051,71.13985443115234,transformer,dl
2024-01-09,STORE0001,SKU0051,70.08558654785156,transformer,dl
2024-01-10,STORE0001,SKU0051,69.69615936279297,transformer,dl
2024-01-11,STORE0001,SKU0051,69.94219970703125,transformer,dl
2024-01-12,STORE0001,SKU0051,70.58232116699219,transformer,dl
2024-01-13,STORE0001,SKU0051,83.16564178466797,transformer,dl
2024-01-14,STORE0001,SKU0051,82.92224884033203,transformer,dl
2024-01-01,STORE0001,SKU0053,34.38506317138672,transformer,dl
2024-01-02,STORE0001,SKU0053,34.168052673339844,transformer,dl
2024-01-03,STORE0001,SKU0053,33.66560363769531,transformer,dl
2024-01-04,STORE0001,SKU0053,33.49064254760742,transformer,dl
2024-01-05,STORE0001,SKU0053,33.7677001953125,transformer,dl
2024-01-06,STORE0001,SKU0053,38.85894775390625,transformer,dl
2024-01-07,STORE0001,SKU0053,39.42488098144531,transformer,dl
2024-01-08,STORE0001,SKU0053,34.078495025634766,transformer,dl
2024-01-09,STORE0001,SKU0053,33.69807052612305,transformer,dl
2024-01-10,STORE0001,SKU0053,33.396331787109375,transformer,dl
2024-01-11,STORE0001,SKU0053,33.41440963745117,transformer,dl
2024-01-12,STORE0001,SKU0053,33.64384460449219,transformer,dl
2024-01-13,STORE0001,SKU0053,38.32770538330078,transformer,dl
2024-01-14,STORE0001,SKU0053,38.55069351196289,transformer,dl
2024-01-01,STORE0001,SKU0054,84.01603698730469,transformer,dl
2024-01-02,STORE0001,SKU0054,82.85144805908203,transformer,dl
2024-01-03,STORE0001,SKU0054,82.78213500976562,transformer,dl
2024-01-04,STORE0001,SKU0054,83.71107482910156,transformer,dl
2024-01-05,STORE0001,SKU0054,84.73736572265625,transformer,dl
2024-01-06,STORE0001,SKU0054,101.17646789550781,transformer,dl
2024-01-07,STORE0001,SKU0054,101.53569030761719,transformer,dl
2024-01-08,STORE0001,SKU0054,83.663818359375,transformer,dl
2024-01-09,STORE0001,SKU0054,82.53950500488281,transformer,dl
2024-01-10,STORE0001,SKU0054,82.38848876953125,transformer,dl
2024-01-11,STORE0001,SKU0054,83.51408386230469,transformer,dl
2024-01-12,STORE0001,SKU0054,84.51586151123047,transformer,dl
2024-01-13,STORE0001,SKU0054,100.48831176757812,transformer,dl
2024-01-14,STORE0001,SKU0054,100.35211181640625,transformer,dl
2024-01-01,STORE0001,SKU0055,16.153553009033203,transformer,dl
2024-01-02,STORE0001,SKU0055,15.865562438964844,transformer,dl
2024-01-03,STORE0001,SKU0055,15.57965087890625,transformer,dl
2024-01-04,STORE0001,SKU0055,15.617683410644531,transformer,dl
2024-01-05,STORE0001,SKU0055,15.889167785644531,transformer,dl
2024-01-06,STORE0001,SKU0055,17.61608123779297,transformer,dl
2024-01-07,STORE0001,SKU0055,17.75566864013672,transformer,dl
2024-01-08,STORE0001,SKU0055,15.520217895507812,transformer,dl
2024-01-09,STORE0001,SKU0055,15.26739501953125,transformer,dl
2024-01-10,STORE0001,SKU0055,15.172985076904297,transformer,dl
2024-01-11,STORE0001,SKU0055,15.407188415527344,transformer,dl
2024-01-12,STORE0001,SKU0055,15.66927719116211,transformer,dl
2024-01-13,STORE0001,SKU0055,17.303325653076172,transformer,dl
2024-01-14,STORE0001,SKU0055,17.372337341308594,transformer,dl
2024-01-01,STORE0001,SKU0056,24.335193634033203,transformer,dl
2024-01-02,STORE0001,SKU0056,23.942119598388672,transformer,dl
2024-01-03,STORE0001,SKU0056,23.528453826904297,transformer,dl
2024-01-04,STORE0001,SKU0056,23.483692169189453,transformer,dl
2024-01-05,STORE0001,SKU0056,23.80893325805664,transformer,dl
2024-01-06,STORE0001,SKU0056,27.203174591064453,transformer,dl
2024-01-07,STORE0001,SKU0056,27.58049774169922,transformer,dl
2024-01-08,STORE0001,SKU0056,23.885547637939453,transformer,dl
2024-01-09,STORE0001,SKU0056,23.449817657470703,transformer,dl
2024-01-10,STORE0001,SKU0056,23.304454803466797,transformer,dl
2024-01-11,STORE0001,SKU0056,23.428363800048828,transformer,dl
2024-01-12,STORE0001,SKU0056,23.66704559326172,transformer,dl
2024-01-13,STORE0001,SKU0056,26.638599395751953,transformer,dl
2024-01-14,STORE0001,SKU0056,26.909500122070312,transformer,dl
2024-01-01,STORE0001,SKU0058,97.92474365234375,transformer,dl
2024-01-02,STORE0001,SKU0058,96.5174789428711,transformer,dl
2024-01-03,STORE0001,SKU0058,96.397705078125,transformer,dl
2024-01-04,STORE0001,SKU0058,97.5428466796875,transformer,dl
2024-01-05,STORE0001,SKU0058,98.99064636230469,transformer,dl
2024-01-06,STORE0001,SKU0058,116.57192993164062,transformer,dl
2024-01-07,STORE0001,SKU0058,116.69563293457031,transformer,dl
2024-01-08,STORE0001,SKU0058,98.16976928710938,transformer,dl
2024-01-09,STORE0001,SKU0058,97.23164367675781,transformer,dl
2024-01-10,STORE0001,SKU0058,97.21147155761719,transformer,dl
2024-01-11,STORE0001,SKU0058,98.09578704833984,transformer,dl
2024-01-12,STORE0001,SKU0058,98.96025848388672,transformer,dl
2024-01-13,STORE0001,SKU0058,115.9867172241211,transformer,dl
2024-01-14,STORE0001,SKU0058,115.7010269165039,transformer,dl
2024-01-01,STORE0001,SKU0059,26.153640747070312,transformer,dl
2024-01-02,STORE0001,SKU0059,25.80948257446289,transformer,dl
2024-01-03,STORE0001,SKU0059,25.541915893554688,transformer,dl
2024-01-04,STORE0001,SKU0059,25.575519561767578,transformer,dl
2024-01-05,STORE0001,SKU0059,25.905193328857422,transformer,dl
2024-01-06,STORE0001,SKU0059,29.090675354003906,transformer,dl
2024-01-07,STORE0001,SKU0059,29.251554489135742,transformer,dl
2024-01-08,STORE0001,SKU0059,25.63408660888672,transformer,dl
2024-01-09,STORE0001,SKU0059,25.21118927001953,transformer,dl
2024-01-10,STORE0001,SKU0059,25.197261810302734,transformer,dl
2024-01-11,STORE0001,SKU0059,25.479759216308594,transformer,dl
2024-01-12,STORE0001,SKU0059,25.802532196044922,transformer,dl
2024-01-13,STORE0001,SKU0059,28.64935302734375,transformer,dl
2024-01-14,STORE0001,SKU0059,28.88295555114746,transformer,dl
2024-01-01,STORE0001,SKU0060,64.01025390625,transformer,dl
2024-01-02,STORE0001,SKU0060,63.61820983886719,transformer,dl
2024-01-03,STORE0001,SKU0060,63.28263854980469,transformer,dl
2024-01-04,STORE0001,SKU0060,63.68866729736328,transformer,dl
2024-01-05,STORE0001,SKU0060,64.38371276855469,transformer,dl
2024-01-06,STORE0001,SKU0060,74.82796478271484,transformer,dl
2024-01-07,STORE0001,SKU0060,75.03630065917969,transformer,dl
2024-01-08,STORE0001,SKU0060,64.39574432373047,transformer,dl
2024-01-09,STORE0001,SKU0060,63.5798454284668,transformer,dl
2024-01-10,STORE0001,SKU0060,63.27164840698242,transformer,dl
2024-01-11,STORE0001,SKU0060,63.649940490722656,transformer,dl
2024-01-12,STORE0001,SKU0060,64.21308135986328,transformer,dl
2024-01-13,STORE0001,SKU0060,74.08924865722656,transformer,dl
2024-01-14,STORE0001,SKU0060,73.89746856689453,transformer,dl
2024-01-01,STORE0001,SKU0061,97.34791564941406,transformer,dl
2024-01-02,STORE0001,SKU0061,96.47521209716797,transformer,dl
2024-01-03,STORE0001,SKU0061,96.59817504882812,transformer,dl
2024-01-04,STORE0001,SKU0061,97.34686279296875,transformer,dl
2024-01-05,STORE0001,SKU0061,98.21676635742188,transformer,dl
2024-01-06,STORE0001,SKU0061,115.568115234375,transformer,dl
2024-01-07,STORE0001,SKU0061,116.17159271240234,transformer,dl
2024-01-08,STORE0001,SKU0061,97.92253875732422,transformer,dl
2024-01-09,STORE0001,SKU0061,97.23658752441406,transformer,dl
2024-01-10,STORE0001,SKU0061,97.40589904785156,transformer,dl
2024-01-11,STORE0001,SKU0061,97.91402435302734,transformer,dl
2024-01-12,STORE0001,SKU0061,98.19563293457031,transformer,dl
2024-01-13,STORE0001,SKU0061,115.14729309082031,transformer,dl
2024-01-14,STORE0001,SKU0061,115.06694030761719,transformer,dl
2024-01-01,STORE0001,SKU0062,19.659927368164062,transformer,dl
2024-01-02,STORE0001,SKU0062,19.456050872802734,transformer,dl
2024-01-03,STORE0001,SKU0062,19.00113296508789,transformer,dl
2024-01-04,STORE0001,SKU0062,18.848522186279297,transformer,dl
2024-01-05,STORE0001,SKU0062,18.945220947265625,transformer,dl
2024-01-06,STORE0001,SKU0062,21.25928497314453,transformer,dl
2024-01-07,STORE0001,SKU0062,21.70287322998047,transformer,dl
2024-01-08,STORE0001,SKU0062,19.10222625732422,transformer,dl
2024-01-09,STORE0001,SKU0062,18.836872100830078,transformer,dl
2024-01-10,STORE0001,SKU0062,18.593246459960938,transformer,dl
2024-01-11,STORE0001,SKU0062,18.5146484375,transformer,dl
2024-01-12,STORE0001,SKU0062,18.670856475830078,transformer,dl
2024-01-13,STORE0001,SKU0062,20.74987030029297,transformer,dl
2024-01-14,STORE0001,SKU0062,21.07721710205078,transformer,dl
2024-01-01,STORE0001,SKU0063,53.50910949707031,transformer,dl
2024-01-02,STORE0001,SKU0063,53.14598846435547,transformer,dl
2024-01-03,STORE0001,SKU0063,52.66450500488281,transformer,dl
2024-01-04,STORE0001,SKU0063,52.67046356201172,transformer,dl
2024-01-05,STORE0001,SKU0063,53.16636276245117,transformer,dl
2024-01-06,STORE0001,SKU0063,61.83860397338867,transformer,dl
2024-01-07,STORE0001,SKU0063,62.2461051940918,transformer,dl
2024-01-08,STORE0001,SKU0063,53.51354217529297,transformer,dl
2024-01-09,STORE0001,SKU0063,52.89799499511719,transformer,dl
2024-01-10,STORE0001,SKU0063,52.5106201171875,transformer,dl
2024-01-11,STORE0001,SKU0063,52.6278076171875,transformer,dl
2024-01-12,STORE0001,SKU0063,53.046199798583984,transformer,dl
2024-01-13,STORE0001,SKU0063,61.32768630981445,transformer,dl
2024-01-14,STORE0001,SKU0063,61.397647857666016,transformer,dl
2024-01-01,STORE0001,SKU0065,59.03945541381836,transformer,dl
2024-01-02,STORE0001,SKU0065,58.527000427246094,transformer,dl
2024-01-03,STORE0001,SKU0065,58.116031646728516,transformer,dl
2024-01-04,STORE0001,SKU0065,58.2100715637207,transformer,dl
2024-01-05,STORE0001,SKU0065,58.63375473022461,transformer,dl
2024-01-06,STORE0001,SKU0065,68.72403717041016,transformer,dl
2024-01-07,STORE0001,SKU0065,69.01647186279297,transformer,dl
2024-01-08,STORE0001,SKU0065,59.05791473388672,transformer,dl
